FileName|USN|Timestamp|Reason|MFTReference|MFTReferenceSeqNo|MFTParentReference|ParentReferenceSeqNo|FileAttributes|MajorVersion|MinorVersion|SourceInfo|SecurityId
GAMEBAR.EXE-912EAA91.pf|52253680|2024-10-24 07:53:32.8009298|BASIC_INFO_CHANGE|123113|1|123083|1|archive|2|0|0x00000000|0
GAMEBAR.EXE-912EAA91.pf|52253792|2024-10-24 07:53:32.8009298|BASIC_INFO_CHANGE+CLOSE|123113|1|123083|1|archive|2|0|0x00000000|0
GAMEBAR.EXE-912EAA91.pf|52253904|2024-10-24 07:53:32.8009298|BASIC_INFO_CHANGE|123113|1|123083|1|archive|2|0|0x00000000|0
GAMEBAR.EXE-912EAA91.pf|52254016|2024-10-24 07:53:32.8009298|BASIC_INFO_CHANGE+CLOSE|123113|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52254128|2024-10-24 07:53:32.8009298|FILE_CREATE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52254256|2024-10-24 07:53:32.8009298|FILE_CREATE+DATA_EXTEND|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52254384|2024-10-24 07:53:32.8323061|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52254512|2024-10-24 07:53:32.8323061|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52254640|2024-10-24 07:53:32.8323061|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52254768|2024-10-24 07:53:32.8323061|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52254896|2024-10-24 07:53:32.8475466|BASIC_INFO_CHANGE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52255024|2024-10-24 07:53:32.8475466|BASIC_INFO_CHANGE+CLOSE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52255152|2024-10-24 07:53:32.8475466|BASIC_INFO_CHANGE|123114|1|123083|1|archive|2|0|0x00000000|0
GAMEBARFTSERVER.EXE-84EA872E.pf|52255280|2024-10-24 07:53:32.8475466|BASIC_INFO_CHANGE+CLOSE|123114|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52255408|2024-10-24 07:53:32.8475466|FILE_CREATE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52255512|2024-10-24 07:53:32.8475466|FILE_CREATE+DATA_EXTEND|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52255616|2024-10-24 07:53:32.8475466|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52255720|2024-10-24 07:53:32.8475466|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52255824|2024-10-24 07:53:32.8475466|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52255928|2024-10-24 07:53:32.8475466|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52256032|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52256136|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE+CLOSE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52256240|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE|123115|1|123083|1|archive|2|0|0x00000000|0
GKAPE.EXE-69250C45.pf|52256344|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE+CLOSE|123115|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52256448|2024-10-24 07:53:32.8632188|FILE_CREATE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52256560|2024-10-24 07:53:32.8632188|FILE_CREATE+DATA_EXTEND|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52256768|2024-10-24 07:53:32.8632188|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52256880|2024-10-24 07:53:32.8632188|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52256992|2024-10-24 07:53:32.8632188|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52257104|2024-10-24 07:53:32.8632188|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52257216|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52257328|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE+CLOSE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52257440|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE|123116|1|123083|1|archive|2|0|0x00000000|0
GPUPDATE.EXE-4FFD5DFA.pf|52257552|2024-10-24 07:53:32.8632188|BASIC_INFO_CHANGE+CLOSE|123116|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52257664|2024-10-24 07:53:32.8790077|FILE_CREATE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52257776|2024-10-24 07:53:32.8790077|FILE_CREATE+DATA_EXTEND|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52257888|2024-10-24 07:53:32.8790077|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52258000|2024-10-24 07:53:32.8790077|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52258112|2024-10-24 07:53:32.8790077|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52258224|2024-10-24 07:53:32.8790077|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52258336|2024-10-24 07:53:32.8790077|BASIC_INFO_CHANGE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52258448|2024-10-24 07:53:32.8790077|BASIC_INFO_CHANGE+CLOSE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52258560|2024-10-24 07:53:32.8790077|BASIC_INFO_CHANGE|123117|1|123083|1|archive|2|0|0x00000000|0
IPCONFIG.EXE-912F3D5B.pf|52258672|2024-10-24 07:53:32.8790077|BASIC_INFO_CHANGE+CLOSE|123117|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52258784|2024-10-24 07:53:32.8946092|FILE_CREATE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52258896|2024-10-24 07:53:32.8946092|FILE_CREATE+DATA_EXTEND|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259008|2024-10-24 07:53:32.9573319|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259120|2024-10-24 07:53:32.9573319|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259232|2024-10-24 07:53:32.9573319|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259344|2024-10-24 07:53:32.9573319|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259456|2024-10-24 07:53:32.9573319|BASIC_INFO_CHANGE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259568|2024-10-24 07:53:32.9573319|BASIC_INFO_CHANGE+CLOSE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259680|2024-10-24 07:53:32.9573319|BASIC_INFO_CHANGE|123118|1|123083|1|archive|2|0|0x00000000|0
LOCKAPP.EXE-59620D5A.pf|52259792|2024-10-24 07:53:32.9573319|BASIC_INFO_CHANGE+CLOSE|123118|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52259904|2024-10-24 07:53:32.9728030|FILE_CREATE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260016|2024-10-24 07:53:32.9728030|FILE_CREATE+DATA_EXTEND|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260128|2024-10-24 07:53:33.0039058|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260240|2024-10-24 07:53:33.0039058|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260352|2024-10-24 07:53:33.0039058|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260464|2024-10-24 07:53:33.0039058|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260576|2024-10-24 07:53:33.0194995|BASIC_INFO_CHANGE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260688|2024-10-24 07:53:33.0194995|BASIC_INFO_CHANGE+CLOSE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260864|2024-10-24 07:53:33.0194995|BASIC_INFO_CHANGE|123119|1|123083|1|archive|2|0|0x00000000|0
LOGONUI.EXE-09140401.pf|52260976|2024-10-24 07:53:33.0194995|BASIC_INFO_CHANGE+CLOSE|123119|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52261088|2024-10-24 07:53:33.0194995|FILE_CREATE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52261224|2024-10-24 07:53:33.0194995|FILE_CREATE+DATA_EXTEND|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52261360|2024-10-24 07:53:33.0664564|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52261496|2024-10-24 07:53:33.0664564|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52261632|2024-10-24 07:53:33.0664564|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52261768|2024-10-24 07:53:33.0664564|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52261904|2024-10-24 07:53:33.0664564|BASIC_INFO_CHANGE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52262040|2024-10-24 07:53:33.0664564|BASIC_INFO_CHANGE+CLOSE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52262176|2024-10-24 07:53:33.0664564|BASIC_INFO_CHANGE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFT.SHAREPOINT.EXE-12E247CB.pf|52262312|2024-10-24 07:53:33.0664564|BASIC_INFO_CHANGE+CLOSE|123120|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52262448|2024-10-24 07:53:33.0821395|FILE_CREATE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52262584|2024-10-24 07:53:33.0821395|FILE_CREATE+DATA_EXTEND|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52262720|2024-10-24 07:53:33.0821395|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52262856|2024-10-24 07:53:33.0821395|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52262992|2024-10-24 07:53:33.0821395|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52263128|2024-10-24 07:53:33.0821395|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52263264|2024-10-24 07:53:33.0821395|BASIC_INFO_CHANGE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52263400|2024-10-24 07:53:33.0821395|BASIC_INFO_CHANGE+CLOSE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52263536|2024-10-24 07:53:33.0821395|BASIC_INFO_CHANGE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGEUPDATE.EXE-C4317749.pf|52263672|2024-10-24 07:53:33.0821395|BASIC_INFO_CHANGE+CLOSE|123121|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52263808|2024-10-24 07:53:33.0977336|FILE_CREATE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52263952|2024-10-24 07:53:33.0977336|FILE_CREATE+DATA_EXTEND|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52264096|2024-10-24 07:53:33.1445775|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52264240|2024-10-24 07:53:33.1445775|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52264384|2024-10-24 07:53:33.1445775|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52264528|2024-10-24 07:53:33.1445775|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52264672|2024-10-24 07:53:33.1445775|BASIC_INFO_CHANGE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52264816|2024-10-24 07:53:33.1445775|BASIC_INFO_CHANGE+CLOSE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52264960|2024-10-24 07:53:33.1445775|BASIC_INFO_CHANGE|123122|1|123083|1|archive|2|0|0x00000000|0
MICROSOFTEDGE_X64_130.0.2849.-D9E0C532.pf|52265104|2024-10-24 07:53:33.1445775|BASIC_INFO_CHANGE+CLOSE|123122|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265248|2024-10-24 07:53:33.1600592|FILE_CREATE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265352|2024-10-24 07:53:33.1600592|FILE_CREATE+DATA_EXTEND|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265456|2024-10-24 07:53:33.1916588|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265560|2024-10-24 07:53:33.1916588|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265664|2024-10-24 07:53:33.1916588|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265768|2024-10-24 07:53:33.1916588|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265872|2024-10-24 07:53:33.1916588|BASIC_INFO_CHANGE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52265976|2024-10-24 07:53:33.1916588|BASIC_INFO_CHANGE+CLOSE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52266080|2024-10-24 07:53:33.1916588|BASIC_INFO_CHANGE|123123|1|123083|1|archive|2|0|0x00000000|0
MMC.EXE-E5EE3A89.pf|52266184|2024-10-24 07:53:33.1916588|BASIC_INFO_CHANGE+CLOSE|123123|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52266288|2024-10-24 07:53:33.2069096|FILE_CREATE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52266400|2024-10-24 07:53:33.2069096|FILE_CREATE+DATA_EXTEND|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52266512|2024-10-24 07:53:33.2539941|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52266624|2024-10-24 07:53:33.2539941|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52266736|2024-10-24 07:53:33.2539941|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52266848|2024-10-24 07:53:33.2539941|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52266960|2024-10-24 07:53:33.2539941|BASIC_INFO_CHANGE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52267072|2024-10-24 07:53:33.2539941|BASIC_INFO_CHANGE+CLOSE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52267184|2024-10-24 07:53:33.2539941|BASIC_INFO_CHANGE|123124|1|123083|1|archive|2|0|0x00000000|0
MOBSYNC.EXE-C5E2284F.pf|52267296|2024-10-24 07:53:33.2539941|BASIC_INFO_CHANGE+CLOSE|123124|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52267408|2024-10-24 07:53:33.2539941|FILE_CREATE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52267520|2024-10-24 07:53:33.2539941|FILE_CREATE+DATA_EXTEND|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52267632|2024-10-24 07:53:33.2855024|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52267744|2024-10-24 07:53:33.2855024|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52267856|2024-10-24 07:53:33.2855024|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52267968|2024-10-24 07:53:33.2855024|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52268080|2024-10-24 07:53:33.2855024|BASIC_INFO_CHANGE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52268192|2024-10-24 07:53:33.2855024|BASIC_INFO_CHANGE+CLOSE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52268304|2024-10-24 07:53:33.2855024|BASIC_INFO_CHANGE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCMDRUN.EXE-5A5D57A9.pf|52268416|2024-10-24 07:53:33.2855024|BASIC_INFO_CHANGE+CLOSE|123125|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52268528|2024-10-24 07:53:33.3010988|FILE_CREATE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52268656|2024-10-24 07:53:33.3010988|FILE_CREATE+DATA_EXTEND|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52268784|2024-10-24 07:53:33.3791004|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52268912|2024-10-24 07:53:33.3791004|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52269056|2024-10-24 07:53:33.3791004|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52269184|2024-10-24 07:53:33.3791004|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52269312|2024-10-24 07:53:33.3791004|BASIC_INFO_CHANGE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52269440|2024-10-24 07:53:33.3791004|BASIC_INFO_CHANGE+CLOSE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52269568|2024-10-24 07:53:33.3791004|BASIC_INFO_CHANGE|123126|1|123083|1|archive|2|0|0x00000000|0
MPCOPYACCELERATOR.EXE-3C72A864.pf|52269696|2024-10-24 07:53:33.3791004|BASIC_INFO_CHANGE+CLOSE|123126|1|123083|1|archive|2|0|0x00000000|0
MPSIGSTUB.EXE-6CB27A06.pf|52269824|2024-10-24 07:53:33.3944945|FILE_CREATE|123127|1|123083|1|archive|2|0|0x00000000|0
MPSIGSTUB.EXE-6CB27A06.pf|52269936|2024-10-24 07:53:33.3944945|FILE_CREATE+DATA_EXTEND|123127|1|123083|1|archive|2|0|0x00000000|0
MPSIGSTUB.EXE-6CB27A06.pf|52270048|2024-10-24 07:53:33.4258112|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123127|1|123083|1|archive|2|0|0x00000000|0
MPSIGSTUB.EXE-6CB27A06.pf|52270160|2024-10-24 07:53:33.4258112|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123127|1|123083|1|archive|2|0|0x00000000|0
MPSIGSTUB.EXE-6CB27A06.pf|52270272|2024-10-24 07:53:33.4258112|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123127|1|123083|1|archive|2|0|0x00000000|0
